C05402	00052 02010
C05404	00052
C05406	00053
C05411	00040 00053
C05412	00040 00053
C05413	00906 01060 01062 01070
C05414	00906 01100 01110
C05421	00906 01100 01110
C05422	00053 00480 01100
C05427	00130 00900 01060 01100 01110
C05430	00906 01100 01110
C05431	00906 01100 01110
C05432	00906 01060 01062 01070 01100 01110
C05433	00906 01060 01062 01100 01110
C05434	00906
C05435	00906 01060 01100 01110
C05437	00100 01100
C05439	00100 01100
C05440	00100 01100
C05441	00100 01100
C05442	00100 01060 01062 01110
C05443	00100 01100 04977 05323
C05444	00120 01100
C05445	00120 01100
C05446	00120 01100
C05447	00120 01100
C05448	00120 01100
C05449	00120 01100
C05450	00120 01100
C05451	00120 01100
C05452	00120 01100
C05453	00120 01100
C05454	00120 01100
C05455	00120 01100
C05460	00120 01100
C05465	00120 00121 04976
C05466	00120 00121 04976
C05467	00120 01100
C05468	00120
C05469	00140
C05470	00140
C05471	00140
C05472	00140
C05473	00140
C05474	00140
C05475	00140
C05476	00140
C05477	00140
C05478	00140
C05479	00140 01100
C05480	00140 01100
C05481	00140
C05482	00140
C05483	00140
C05484	00140 01100
C05485	00140
C05487	00140
C05488	00140 01100
C05489	00140
C05490	00140
C05497	00140
C05498	00140
C05499	00140
C05500	00140 01100
C05501	00140 01100
C05502	00140 01100
C05503	00140 04976
C05504	00140
C05512	00230 01100
C05513	00230
C05515	00230
C05516	00230
C05519	00260 01100
C05524	00270
C05526	00270
C05527	00270 01100
C05528	00270 00680 01120
C05533	01210
C05535	00300
C05539	00300 01100 01110 01230
C05544	00310
C05545	00310
C05546	00310
C05548	00310
C05551	04976
C05552	00780 01100 04977
C05554	00310 01120
C05556	00311 01100 01110
C05557	00311 01100 01110
C05560	00300
C05565	00340
C05568	00340
C05570	00340
C05571	00340
C05572	00340
C05575	00340
C05576	00350 01100
C05577	00350 01100
C05578	00350 01100
C05579	00350 01100
C05580	00350 01100
C05581	00350 01100
C05582	00350 01100 04728
C05583	00350 01100
C05584	00350 01100
C05585	00350 01100 01120
C05587	00350 00965 01063 01100 04728
C05588	00350 01100
C05589	00350 01100
C05593	00350 00360 00643 01120
C05594	00350 01100
C05595	00350
C05596	00350
C05598	00360
C05600	00350 01120 01220
C05604	00350 00965 01100
C05606	04916
C05607	00360 00960 01064
C05608	00940 01061 01100 01110
C05610	00940 01061 01100 01110
C05616	00627 01120
C05618	00361 01120 01220
C05619	00940 01061 01100 01110
C05620	00360
C05622	00944
C05623	00944 01100 01110
C05625	00944 01100 01110
C05627	00940
C05629	00360 01120 01220
C05631	00941 01110
C05634	00380 01100
C05635	00380 01100 04726
C05636	00380
C05637	00380
C05638	00380
C05639	00380
C05640	00380
C05641	00380
C05642	00380
C05643	00380
C05644	00380
C05645	00380
C05646	00380
C05647	00380
C05648	00380
C05651	00380
C05652	00380
C05653	00380
C05654	00380
C05655	00380
C05656	00380
C05658	00380
C05659	00380
C05660	00380
C05662	00300 01100 01120 01210 01230
C05663	00380
C05665	00410
C05668	00410 00640 00720 01100 01120 01200
C05669	00410
C05670	00410 00460
C05672	00440 01100
C05673	00440 01100
C05674	00440
C05675	00440 01100
C05676	00440 01100
C05677	00440
C05678	00440
C05679	00440
C05680	00440
C05681	00440 00600 01100
C05682	00440 01120
C05683	00440
C05684	00450
C05686	00450
C05688	00450 01100
C05689	00450
C05690	00450
C05695	00450
C05697	00450
C05698	00450
C05699	00450
C05703	00450
C05711	00460
C05712	01100
C05714	00460
C05715	00460
C05723	00471
C05726	00480
C05727	00480
C05729	00480
C05730	00480 01100
C05731	00500
C05737	02060
C05744	00061 01100 01212
C05745	00061 01100 01212
C05746	00061 01100 01212
C05747	00061 01100 01212
C05748	00061 01100 01212
C05749	00061 01100 01212
C05750	00061 01100 01212
C05751	00061 01100 01212
C05752	00061 00785 01100 01212
C05753	00061 01100 01212
C05754	00061 01100 01212
C05755	00061 01100 01212
C05756	00061 01100 01212
C05757	00061 01100 01212
C05758	00061 01100 01212
C05759	00061 01100 01212
C05760	00061 01100 01212
C05761	00061 00540 01100 01212
C05762	00061 01100 01212
C05763	00061 01100 01212
C05764	00061 01040 01100 01212
C05766	00860
C05767	00860
C05768	00860
C05769	00860
C05770	00860
C05772	00860 01100
C05773	00860 01100
C05774	00860
C05775	00860 01100
C05776	02010 04977
C05777	00860
C05778	00860 01100 01110
C05779	00860
C05780	00860
C05781	00860
C05782	00860
C05783	00860
C05784	00860
C05785	00860
C05786	00860
C05787	00860
C05789	00860
C05790	00860
C05791	00860
C05793	00860
C05794	00860
C05795	00860
C05796	00052
C05797	00860
C05798	00860
C05802	00130 01110
C05803	00130 01110
C05804	00130 01110
C05805	00130 01110
C05807	00130 01100 01110
C05809	00130 01110
C05810	00130 01110
C05811	00130 01110
C05812	00130 01110
C05813	00130 01110
C05814	00130 01110
C05815	00130 01110
C05817	00130 01100 01110
C05818	00130 01100 01110 02020
C05819	00130 01110
C05821	01053 01061 01110
C05822	00240
C05823	00270
C05824	00270 01230
C05825	00310
C05827	00340
C05828	00340
C05829	00340
C05830	00380
C05831	00380
C05832	00380
C05834	00380
C05835	00380
C05837	00380 00966 01110 01210
C05838	00940 01110
C05839	00940 01110
C05840	00760 01100
C05841	00760 01100
C05842	00760 01100
C05843	00760 01100
C05844	00430
C05847	00130 01110
C05848	00130 01100 01110
C05849	00130 01110
C05851	00940 01110
C05852	00360 00643 01100 01120
C05853	00360
C05855	00940
C05856	00730 01100
C05859	00900 01062 01110
C05892	00550 01100
C05893	00550 01100
C05894	00550 01100
C05895	00550 01100
C05896	00550 01100
C05897	00550
C05898	00550
C05901	00945 01110
C05903	00941 00944 01061 01100 01110
C05904	00941 00942 01100 01110
C05905	00941 00942 01061 01110
C05906	00941 01061 01110
C05907	00941
C05908	00941 00942 01110
C05909	00941 01110
C05911	00941 01110
C05912	00860
C05913	00860
C05914	00830
C05915	00830
C05916	00830
C05917	00830
C05921	00780 01100
C05922	00790 01100
C05923	00790 01100
C05924	00790 01100 04122
C05925	00790
C05926	00790
C05927	00790
C05931	00330
C05932	00330
C05933	00330
C05936	00330 01100
C05938	00330
C05939	00330
C05941	00330
C05942	00330
C05944	00770
C05945	00330
C05946	00330 01100
C05947	00330 01100
C05949	00590
C05950	00590
C05951	00590 01100 04080 04664 05310
C05952	00590 01100 04080 04664
C05953	00590 01100 04726
C05954	00590 01100 04726
C05955	00590 01100 04726
C05956	00590 01100 04611 04726 07034
C05957	00590 01100 04726
C05958	00590 01100
C05959	00590
C05960	00590
C05961	00590 01100
C05962	00590 01100
C05963	00590 01100 04726 04976
C05964	00590 01100 04726
C05965	00590 01100 04726 04750
C05966	00590 01100 04726 04750 04913
C05973	00564
C05974	00564
C05976	00564
C05977	00565 01100
C05979	00640
C05980	00564 01100
C05981	00562 04012 04014 04062 04068 04070 04144 04150 04151 04152 04370 04510 04530 04611 04650 04660 04662 04664 04666 04722 04810 04910 04914 04917 04919 04960 04973 05142 05145 05160 05162 05164 05166 05169 05200 05212 05213 05214 05215 05218 05220 05221 05222 05223
C05983	00640
C05984	00640
C05989	00640 01100
C05993	00230 00620
C05994	00620
C05995	00740
C05996	00280 04974
C05998	00280
C06000	00280 01100
C06001	00280 01100
C06002	00280 00633 00640 01100 01120
C06006	00290 01100 01110 01210 01230
C06007	00290 01100 01110 01210 01230
C06010	00290 00650 00660 01100 01110 01210 01230
C06019	00030 00680 01100 01120 01200 01230
C06022	00540 01100
C06023	00520 01110
C06024	00540 01100
C06025	00540 01100
C06026	00540 01100
C06027	00630 00660 00720 01120 01200
C06028	00630 00660 00720 01120 01200
C06029	00660
C06030	00660
C06031	00660
C06032	00290 00660 01100 01210 01230
C06033	00362 00660 01120
C06034	00660
C06035	00362 00660 01120
C06037	00561 01100
C06038	00561
C06040	00561 01100
C06041	00561 01100
C06042	05150
C06044	00350
C06046	00350
C06047	00350
C06048	00350
C06049	00630
C06050	00750
C06051	00750
C06052	00750
C06054	00750 01100
C06055	00750 01100
C06056	00750
C06058	00910
C06062	00600
C06066	00902
C06069	00902 01100 01110
C06070	00902 01100 01110
C06071	00902 01062 01100 01110
C06074	00902 01062 01110
C06076	00902 01062 01100 01110
C06079	00909
C06080	00909
C06081	01062
C06082	00906 01060 01062 01070 01100 01110 04075
C06083	00909 01110
C06087	00904 01100 01110
C06088	00904 01110
C06089	00904 01062 01070 01100 01110
C06090	00904 01062 01070 01100 01110
C06091	00904 01066
C06092	00904
C06093	00904 01070 01110
C06094	00904
C06095	00904
C06096	00904
C06098	00906 01062 01070 01100 01110
C06099	00902 00903 01062 01100 01110
C06102	00930 01100 01120 01220
C06103	00930 01120 01220
C06104	00930 01100 01120 01220
C06105	00930 01120
C06112	00970 01100
C06113	00970
C06114	00460
C06118	00040
C06124	00600 01100 04020 04080 04666 05152
C06125	00600 01100
C06126	00600
C06127	00600
C06128	00600
C06142	00650
C06143	00650
C06144	00650
C06145	00650
C06146	00650
C06148	00790 01100
C06149	00790
C06153	00562 01120
C06156	00520 01100
C06157	00310 01100
C06160	00950 01063 01100 01110
C06161	00950 01063 01100 01110
C06162	00950
C06163	00950 01100 01110
C06165	00950 01063 01100 01110
C06167	00950 01100 01110
C06171	00950 01063 01100 01110
C06172	00950 01100 01110
C06173	00950 01063 01100 01110 07039
C06174	00950 00982 01100 01110
C06175	00950 01110
C06176	00960 01064 01110
C06177	00960 01064 01110
C06178	00760 00960 01060 01064 01100 01110
C06179	00960 01064 01100 01110
C06180	00960 01064 01110
C06181	00310 00960 01060 01064 01100 01110
C06182	00960 01064 01100 01110
C06183	00960 01064 01100 01110
C06184	00960 01064 01110
C06185	00960 01064 01110
C06186	00010 02060
C06187	00010 02060
C06188	00010 02060
C06192	00051
C06193	00230
C06194	00230
C06195	00230
C06196	00230
C06197	00230
C06198	00240
C06199	00350
C06201	00350 01120
C06202	00626 01061 01100 01120 01220
C06203	00626 01100 01120 01220
C06204	00626 01100 01120 01220
C06205	00980
C06206	00627 01120
C06207	00360
C06210	00622 01100 01120 01220
C06212	00380
C06213	00380
C06215	00500
C06216	00500
C06217	00500
C06218	00500
C06219	00500
C06224	00940
C06227	02010
C06228	02010
C06229	02010
C06230	02010
C06231	00260 01100 01120
C06232	02010
C06234	00660
C06240	00520
C06241	00520 01100 01110
C06250	00780 01100
C06251	00540 01100
C06254	04750
C06304	01062
C06307	00902 01110
C06308	00902 01062 01100 01110
C06309	00909 01110
C06310	00909
C06311	00052 01100 02060
C06314	00590 04080 05145
C06315	00590
C06317	00627 01120
C06318	00624 01100 01120 01220
C06319	00860 01100
C06320	00860 01100
C06321	00362 01100 01120 01220
C06322	00362 01100 01120 01220
C06327	00950
C06328	00361 01120
C06329	00361 01100 01120 01220
C06332	01063
C06333	00362 01120
C06335	00627 01120
C06336	00362 01120
C06337	00624 00627 01100 01120 01220
C06341	00120
C06366	00960 01060 01064 01110
C06367	00440 01110
C06368	00440 01110
C06376	00052 02060
C06377	00052 02060
C06387	00364 01100 01120
C06394	00909 01062 01100 01110
C06397	00540 01100
C06398	00540 01100
C06399	00860 01100
C06406	00860 01100
C06407	00860 01100
C06408	00860 01100
C06416	00860 01100
C06423	00061 01060 01066 01100
C06424	00061 01100
C06425	01040
C06426	00591 01040 01100
C06427	00592 01040 01060 01070 01100
C06428	01040
C06429	01040
C06433	00230
C06435	00230
C06441	00040
C06442	00260 01100 01120
C06451	00440 01110
C06452	00440
C06454	00440
C06455	00440 01110
C06456	00440 01110
C06457	00440 01110
C06459	00440
C06462	00590 01100
C06473	00030 01100 01120
C06481	00450 00970
C06482	00450 00970
C06503	00860 01100
C06504	00860 01100
C06505	00860 01100
C06506	00860 01100
C06507	00860 01100
C06508	00860 01100
C06509	00860 01100
C06510	00860 01100
C06511	00950
C06512	00950
C06516	00950 01110
C06517	00950 01110
C06518	00950
C06520	00950 01110
C06521	00960 01064 01110
C06522	01063 01110
C06523	01060 01066
C06524	00960
C06525	01066
C06526	01063 04976
C06527	01063
C06528	01063
C06530	07016
C06533	00950 01063 01110
C06535	01063 01110
C06536	01063
C06538	01063
C06542	00901 01110
C06543	01066
C06546	01063
C06547	00270 00625 01060 01070 01100 01110 01120 04075 05204
C06548	00625 01100 01120 05204
C06551	00791 01100 01120
C06552	00791 01100 01120
C06553	00791 01100 01120
C06554	00791 01100 01120
C06555	00791 01100 01120
C06556	00791 01120
C06557	00791 01120
C06558	00791 01120
C06559	00791 01120
C06560	00791 01120
C06561	00941 01061 01100 01110
C06562	00941 01061 01110
C06563	00943 01061 01110
C06564	00311 01100 01110
C06565	00311 01100 01110
C06566	00311 01110 07012
C06567	00311 01110
C06568	00311 01110
C06569	00311 01110
C06570	00253 01057 01110 04976
C06571	00253 01057 01110
C06573	01052
C06575	00622 01120 01220
C06576	00622 01120 01220
C06577	00622 01120 01220
C06578	00622 01120 01220
C06579	00622 01120 01220
C06580	00622 01120 01220
C06581	00622 01120 01220
C06582	00622 01120 01220
C06584	00621 01120 01220
C06585	00621 01120 01220
C06586	00621 01120 01220
C06587	00621 01120 01220
C06588	00621 01100 01120 01220
C06589	00621 01100 01120 01220
C06592	00521
C06593	00930 01100 01120
C06594	00361 01100 01120 01220
C06596	00361 01120
C06597	00361 01100 01120
C06598	00361 01120
C06599	00361 01100 01120
C06600	00361 01100 01120
C06601	00361 01120
C06602	00361 01120
C06603	00361 01120
C06604	00627 01120
C06605	00627
C06606	00627 01120
C06607	00627
C06608	00627
C06609	00625 01100 01120
C06610	00625 01100 01120
C06611	00625 01100 01120
C06612	00625 01100 01120
C06613	00625 01100 01120
C06614	00625 01100 01120
C06615	00625 01100 01120
C06616	00522 01110
C06624	00253 01057 01110
C06625	00253 01056 01110
C06626	00253 01057 01110
C06627	00253 01057 01110
C06628	00253 01057 01110
C06629	00253 01057 01110
C06630	00522 01110
C06633	00522 01110
C06634	00522 01110
C06635	00522 01110
C06636	00351 01100 01120
C06637	00351 01100 01120
C06638	00351 01100 01120
C06639	00351 01120
C06640	00351 01100 01120
C06641	00351 01120
C06642	00351 01120
C06643	00351 01120
C06644	00351 01120
C06645	00351 01120
C06646	00351 01120
C06647	00351 01120
C06648	00351 01120
C06649	00351 01120 01220
C06650	00351 01120 01220
C06651	00351 01120
C06653	00522 01110
C06654	00253 01057 01110
C06655	00331 01110
C06656	00331 01110
C06657	00331 01110
C06658	00331 01110
C06659	00331 01110
C06660	00331 01110
C06661	00331 01110
C06662	00331 01110 07011
C06670	00364 01100 01120
C06671	00364 01100 01120
C06672	00627 01120
C06673	00627 01120
C06674	00627 01120
C06675	00627 01120
C06676	00627 01120
C06677	00623 01100 01120 01220
C06678	00623 01120 01220
C06679	00623 01120 01220
C06680	00624 01120
C06687	02010
C06688	04976
C06689	01055 01110 02020
C06690	01052
C06691	01057 01110
C06696	02020
C06704	02010
C06705	02010
C06706	02010
C06707	02010
C06711	00624 01100 01120
C06712	00624 01100 01120
C06714	00362 01100 01120 01220
C06715	00362 01120
C06719	00627 01120
C06720	00622 01100 01120 01220
C06723	00362 01120
C06727	00642 01100 01120 01220
C06728	00642 01100 01120 01220
C06729	00622 01100 01120 01220
C06730	00622 00623 00626 01100 01120 01220
C06731	00622 01100 01120 01220
C06735	00430
C06749	00362 01100 01120 01220
C06752	00625 01100 01120 05204
C06753	00625 01100 01120
C06754	00625 00982 01100 01120 05204
C06755	00361 00625 00980 01100 01120
C06756	00622 01100 01120 01220
C06757	00622 01100 01120 01220
C06758	00622 01100 01120 01220
C06760	00622 01100 01120 01220
C06762	00622 01100 01120 01220
C06767	02010
C06769	01053 01110
C06771	00564
C06772	00564
C06789	00625 01100 01120
C06790	00625 00980 01100 01120 05204
C06791	00625 01100 01120
C06792	00625 01100 01120
C06793	00625 01100 01120 05204
C06799	01057 01110
C06800	00254 00980 05204
C06801	01057 01110
C06804	04976
C06810	04976
C06813	00627 01120
C06837	00983
C06855	07037 07232
C06865	04080
C06866	00360 01060 01063 01100 01110 04750
C06868	00982
C06876	00627 01120
C06880	04976
C06890	04976
C06892	00562 01100 01120
C06893	00562 01100 01120
C06899	00980 05204
C06956	04976
C06986	00130
C06988	00361 01120
C06989	00361 01120
C06990	00361 01120 01220
C06999	04976
C07014	04976
C07024	00231 01110
C07025	00231 01110
C07026	00231 01110
C07027	00231 01110
C07028	00231 01110
C07029	00231 01110
C07030	00231 01110
C07031	00231 01110
C07032	00231 01110
C07047	00982
C07051	04976 07218
C07054	00983
C07056	04261
C07065	04976
C07073	00982
C07075	00361 01100 01120
C07083	00642 00643 01100 01120 01220
C07084	00643 01100 01120 01220
C07085	00643 01100 01120 01220
C07086	00360 00643 01100 01120
C07087	00643 01100 01120 01220
C07088	00361 01120 01220
C07089	00361 01100 01120
C07090	00361 01120
C07091	00361 01120
C07092	00361 01100 01120 01220
C07093	00361 01100 01120 01220
C07094	00361 01100 01120 01220
C07095	00361 01100 01120
C07096	00361 01120 01220
C07097	00361 01100 01120 01220
C07098	00361 01120
C07099	00361 01100 01120
C07100	00361 01100 01120
C07101	00361 01100 01120
C07102	00361 01100 01120
C07103	00361 00627 01100 01120
C07108	00982
C07111	00642 01100 01120 01220
C07113	00642 01120 01220
C07114	00642 01120 01220
C07118	00642 01120 01220
C07122	05204
C07123	00642 01100 01120 01220
C07130	00232 01060 01065 01100 01110 01120
C07151	04152 04976
C07163	00982
C07184	04976
C07185	00982 04976
C07189	00642 01120
C07201	00901 01063 01110 04976
C07204	00901 01110
C07207	04976
C07208	00622 01100 01120 01220
C07209	00622 01100 01120 01220
C07210	04976
C07211	00622 01100 01120 01220
C07212	00622 01100 01120 01220
C07213	00622 01100 01120 01220
C07214	00622 01100 01120 01220
C07215	00622 01100 01120 01220
C07216	00622 01100 01120 01220
C07240	04976
C07271	00903 01110
C07276	00903 01110
C07277	00523
C07289	00591 01060
C07301	00627 01120
C07303	00360 01100 01110
C07304	00950 01063 01100 01110
C07307	00950
C07330	00908
C07335	00750 01100
C07338	00591
C07354	00591
C07394	00904 01062 01100 01110 04976
C07446	00983
C07447	00983
C07448	07227
C07454	07227
C07473	07220
C07474	01065 01110
C07475	00960 01064 01110
C07478	00622 01100 01120 01220
C07479	00622 01100 01120 01220
C07480	00232 01060 01065 01100 01110 01120
C07481	00232 01060 01065 01100 01110 01120
C07490	00625 00980 01120 05204 07032
C07492	00982
C07493	00982 07033
C07495	00982
C07496	00982
C07499	07033
C07501	00982
C07512	04976
C07521	07230
C07535	00624 00980 01120 05204
C07544	01063 01110
C07547	01063 07221
C07548	07221
C07550	07221
C07557	00621
C07569	04742
C07572	00982
C07573	07055
C07575	07235
C07576	01063
C07585	00983
C07592	00950 01063 01110
C07593	00943 01061 01110 05012
C07600	04750
C07601	01062 01110
C07607	04080
C07635	00984 01120
C07639	04919
C07641	05204
C07642	07040
C07643	00982
C07644	00982
C07645	00982
C07646	00982
C07647	00982
C07648	00983
C07649	00983 04976
C07653	05200 05215
C07660	04976
C07662	02010
C07663	02010
C07667	00909 01062 01110
C07712	00100 01100
C07715	00624 01100 01120
C07717	00624 01120
C07718	00624 01120
C07719	00624 01120
C07720	00624 01120
C07721	00624 01120
C07722	00624 01120
C07723	00624 01120
C07724	00624 01120
C07725	00624 01120
C07726	00624 01120
C07727	00624 01120
C07728	00624 01120
C07729	00621 01100 01120 01220
C07731	00621 01100 01120 01220
C07732	00621 01100 01120 01220
C07733	00621 01100 01120 01220
C07734	00621 01100 01120 01220
C07756	00311
C07836	00540 01100
C07838	00540 01100
C07880	00121
C07888	00982
C07909	01052
C07919	07221
C07966	04976
C08012	00982
C08060	00621 01100 01120 01220
C08061	00621 01100 01120 01220
C08062	00621 01100 01120 01220
C08063	00627 01120
C08073	01052
C08262	01065 01110 04974
C08276	00270 00920 01100
C08281	00073 01040
C08285	00073
C08300	00360 01063 01100
C08301	00360 01063 01100
C08312	01063
C08316	01040
C08320	01040
C08323	01040
C08325	00460
C08334	00460 01110
C08357	00140 04976
C08358	00140
C08359	00140
C08362	00061
C08366	01060
C08401	00966 01110 01210
C08407	00966 01110 01210
C08409	00966 01110 01210
C08412	00966 01110 01210
C08417	00966 01110 01210
C08418	00966 01110 01210
C08426	00966 01110 01210
C08439	04976
C08491	00592 01060 01070 01100 04075 04626
C08526	00950 01063 01110
C08532	00950 01063 01110
C08537	00965
C08538	00965 01110
C08539	00965 01110
C08540	00965 01110
C08542	00965
C08543	00965 01110
C08544	00965
C08552	00965
C08557	00965 01110
C08565	00965 01110
C08578	00941
C08579	00906 01100 01110
C08580	00906
C08583	00906
C08584	00906
C08585	00906
C08586	00906 01100 01110
C08590	00906 01100 01110
C08591	00906 01110
C08592	00906
C08601	00906 01062 01100 01110
C08604	00942
C08606	00906 01100 01110
C08607	00906 01100
C08613	00906 01100
C08614	00906 01100 01110
C08615	00909
C08616	00909 01062 01110
C08620	00942
C08624	01062
C08627	01062 01110
C08628	00909 01062 01110
C08637	00909 01110
C08639	00942
C08641	00942
C08650	00941 01061 01110
C08660	01066
C08725	00942
C08733	00791 01120
C08734	00791 01120
C08735	00791 01120
C08737	00791 01120
C08748	01062
C08797	01062
C08814	00905 01060 01062 01070 01100 01110 04075
C08817	01060
C08821	00100 01110
C08822	04973
C08830	00100 01100 01110
C08898	01060
C08902	01060
C09010	01060
C09024	00901 01063 01100 01110
C09049	01060
C09060	01061 01110
C09089	01063
C09094	00904 01110
C09099	00941
C09107	00901 01063 01100 01110
C09118	00904 01110
C09126	00943
C09155	04750
C09179	04750
C09183	00904 01110
C09189	01062 01110
C09190	00906 01070 01110
C09209	01063
C09239	00901 01110
C09241	00901 01110
C09243	01063
C09244	00901 01063 01100 01110
C09248	00950
C09263	01061
C09276	01061
C09305	01061 01110
C09306	00270
C09315	01061 01110
C09320	00941 01110
C09328	00950
C09330	00950
C09332	00790
C09337	00950
C09364	07230
C09382	00909
C09390	00950 01063 01100
C09421	00950 01063 01100 01110
C09529	07230
C09541	01063
C09581	00950 01110
C09614	00941
C09621	01062 01100
C09627	00909
C09629	00909 01100 01110
C09642	01063
C09654	01063
C09665	00909 01110
C09666	00909
C09672	00909
C09684	00909 01062
C09694	00981 01110
C09699	00909 01100
C09704	00909 01062 01100
C09707	00906
C09723	00909 01110
C09727	00941 01061 01110
C09731	04152
C09736	00941
C09737	00909
C09751	00941
C09756	00941
C09762	00941 00943 01061 01110
C09769	00902
C09782	01066 01110
C09789	00941
C09806	00941
C09809	00362 01120
C09810	00362 01120
C09811	00362 01120 01220
C09812	00362 01120 01220
C09813	00362 01120 01220
C09814	00627 01120
C09815	00627 01120
C09816	00623 01100 01120 01220
C09817	00623 01100 01120 01220
C09818	00623 01100 01120 01220
C09819	00623 01100 01120 01220
C09820	00623 01100 01120 01220
C09821	00362 01100 01120 01220
C09822	00362 01120
C09823	00362 01120
C09826	00941
C09827	00941
C09839	01062 01110
C09844	00902 04750
C09847	00281 01062 01110
C09848	00281 01062 01110
C09849	00281 01062 01110
C09871	00281 01062
C09880	00903 01110
C09884	00903 01110
C09893	00902 01110
C09910	01066 01110
C09943	01066
C09945	01066
C09955	04976
C09980	01061
C09987	01066 01110
C09990	01066
C10028	00941
C10044	00941
C10098	00944
C10107	00941 00944
C10126	00960 01064 01110
C10138	01060 01066
C10157	00960 01064 01110
C10165	01066
C10171	00960 01064
C10173	00960 01064
C10175	00944
C10192	00941
C10200	00943 01110
C10205	00943 01061 01110
C10208	00943 01061 01110
C10216	00943
C10287	00945
C10385	00130
C10422	00943
C10428	00940
C10434	00940 00941 00945 01100 01110
C10443	00945 01110
C10447	00350
C10452	00940
C10453	00940
C10454	00940
C10462	00945 01110
C10469	00940
C10478	00940
C10497	00330
C10502	00943
C10503	00943 01061 01110
C10509	00943
C10516	00943 01061 01110
C10520	00943
C10521	00943
C10522	00943 01110
C10538	00943
C10632	01058 01063 01110
C10660	01063
C10682	01061 01110
C10700	00363 01100 01120
C10722	01058 01063 01110
C10733	01063
C10738	01058 01063 01110
C10740	01063
C10763	00960 01064 01110
C10772	00960 01064
C10773	00960 01064 01110
C10783	00960 01064 01110
C10793	00130 01110
C10811	01066
C10820	01066
C10822	01066
C10824	01066
C10826	01066
C10827	01066
C10829	01066
C10833	00627 01120
C10850	00960
C10858	00960
C10860	00960 01064 01100 01110
C10865	00960 01064 01110
C10874	01061 01110
C10886	01061 01110
C10945	00940 01110
C10998	05204
C11004	00982
C11006	00633 01120
C11036	00980
C11038	00240
C11039	00240
C11057	00621
C11061	00830
C11062	00650 00720 01100 01120 01200
C11088	00980
C11101	00365
C11130	00402 01110
C11131	00140
C11132	00140
C11133	00140
C11134	00140
C11135	00140
C11136	00140
C11142	00920
C11143	00920
C11145	00920
C11148	00625 00980 01120 05204
C11149	00625 00980 01120 05204
C11150	00625 00980 01120 05204
C11158	04976
C11173	00983
C11174	04070
C11218	01054
C11231	04976
C11242	00860
C11243	00860
C11245	04976
C11249	00930 01120
C11250	00950 01063 01110
C11272	00364 01120 01220
C11277	04976
C11278	00980
C11300	01052
C11310	04976 05012
C11348	00642 01100 01120 01220
C11351	00521 01110
C11352	00361 01120
C11354	00622 00984 01100 01120 01220
C11355	00790
C11356	01062
C11359	01064 01110
C11363	04976
C11376	00983
C11379	01063
C11383	00902 00903 01110
C11384	00281
C11386	00281
C11388	00902 01062 01110
C11389	00902 01062 01110
C11393	00902 01062 01100 01110
C11395	00903
C11396	00903
C11397	00903 01220
C11398	00903 01220
C11399	00903
C11400	00903
C11401	00903
C11402	00903 01220
C11403	00903
C11404	00903 01220
C11405	00903 01110 01220
C11406	00903
C11407	00903 01110 01220
C11408	00903
C11409	00902 00903 01110
C11410	00903
C11411	00903
C11412	00903 01110
C11413	00903
C11414	00903 01110
C11415	00903
C11416	00903
C11417	00903 01110
C11418	00903
C11419	00903 01110
C11420	00903
C11421	00903 01110
C11422	00624 01100 01120 01220
C11425	00624 01100 01120 01220
C11426	00624 01100 01120 01220
C11427	00624 01100 01120 01220
C11428	00624 01120
C11429	00624 01120
C11430	00624 01120
C11431	00624 01120
C11432	00624 01120
C11433	00624 01120
C11434	00900 01060 01062 01070 01100 01110
C11435	00900 01100 01110
C11436	00900 01100 01110
C11437	00730 00900 01060 01062 01066 01070 01100 01110
C11453	00900 01100 01110
C11455	00100 01100
C11457	00360 01120 01220
C11460	00523
C11472	00540 01100
C11481	00270
C11499	00270
C11508	00100 01100 01110
C11512	00592
C11516	00051
C11519	00930 01120
C11520	00930 01120
C11521	00520 00561
C11522	00100 01100 01110
C11523	00100 01110
C11536	00680 01120
C11537	00270 00680 01120
C11538	00860 01100
C11539	00860 01100
C11540	00860 01100
C11542	00860 01100
C11543	00860 01100
C11544	00051 02060
C11545	00860 01100
C11554	00562 01100 04070 04810 04914
C11555	00562
C11556	00562 04070
C11557	00562 04070
C11583	00982
C11587	04976
C11588	00360 01120 01220
C11596	05150
C11612	02020
C11615	01054
C11620	00944
C11630	00860
C11632	00901 01110
C11633	00901 01110
C11634	00901 01110
C11635	00901 01110
C11636	00902 01110
C11638	00750 01100
C11641	00901 01100 01110
C11642	00901 01110
C11643	00901
C11672	00902
C11673	00902
C11675	00901
C11676	00901 01110
C11677	00901 01110
C11678	00901
C11679	00901
C11680	00901 01063 01100 01110
C11681	00901 01110
C11682	00901 01110
C11683	00901 01110
C11684	04080
C11688	07117
C11691	00901 01063 01100 01110
C11695	04080 04723 04750
C11700	00904 01100 01110
C11711	07217
C11712	07217
C11713	00980 07114
C11714	00980 07114
C11733	07221
C11736	00983
C11754	04976
C11760	07220
C11772	07214
C11783	00901 01110
C11784	00901 01110
C11785	00982
C11790	07039
C11791	07039
C11800	07227
C11807	00901 01110
C11808	00901 01110
C11809	00901 01110
C11810	00901 01110
C11811	00900 01062 01100 01110
C11812	00901 01110
C11813	00950
C11814	00950
C11815	00950
C11816	00950 01063 01100 01110
